smiles,ox
C#CC(c1[nH]c(Cl)cc(=O)c1S(=O)(=O)C)C,6.629085347
NCCc1oc(=N)n2c(c1Cl)cc(c2)C,5.261669503
O=CC1=C2CC3=C(O)SC(=NC3=C2S=N1)Cl,6.706571441
CC(=NCC)NC(=N)c1csc(c(c1=N)C)Cl,5.726651375
C#CCCCc1c(Cl)[nH]c(=N)c(c1N)C,4.741403862
CCCOC1NC(=C2C1=C(N)C(=C(S2)Cl)O)N,4.224996797
CCCC(c1c(Cl)cnoc1=N)C#CC,5.268179014
OCC1(C)NC1C(c1c(N)ccnc1Cl)N,5.76927123
O=CNCCCNC1=c2onnc2=C(NS1)Cl,5.80219131
CC1=Nc2cc(C(C)C)c(c(c2CCN1)Cl)C,5.084668325
C#CC(Nc1c(C)sc(c(c1=O)Cl)CO)(C)C,5.415937732
Clc1ncc2c(c1)C(C)C1C32CN3C=N1,6.409122811
Clc1cc2NCC3c2c(n1)CCC3(C)N,5.457592671
CC1c2oc3c(c2CC21CO2)c(Cl)ncn3,6.099510141
ClC1=C(C2NC(=O)N3C2C3)S(=O)(=O)C=NN1,6.613252666
Clc1c(ncc2n1nnn2)CC1CCC1,6.698910071
Clc1cncc(n1)COC(=O)C1CC(=O)CN1,5.802483288
CC(=O)CCc1c(Cl)nc2-c([nH]1)ccn2,5.720909498
Clc1cc(=NC2(C)CC2)n2c(o1)n[nH]c2=N,5.3318692
CCC(C(c1nc(=NC)c(c(s1)C#C)Cl)N)N,4.547670667
OC1c2nccc3c2c(C1C)ncc3Cl,6.24362607
N#CC(C1=CC2=C(N)C(=C(SC2N1)Cl)O)(C)C,5.492509251
CC1(CO1)c1c(OC=N)c(=N)c(n[nH]1)Cl,5.754003186
ON=C(C(Cc1nc(N)c(=O)[nH]c1Cl)(C)C)C,5.279251877
OC=c1nc2-c(n1)n1C(=N)S=CC(=c1cc2)Cl,6.052703812
CCc1nc(=O)c(c(n1c1nscc1C)C)Cl,6.253577551
CC1(CO)CN=COC1c1cc(Cl)c(=N)[nH]n1,5.795620573
CCn1ncc(c(c1=O)Cl)Nc1cc(c[nH]1)O,4.712902369
O=C1CC2C(C1c1c(N2)cnc(c1N)Cl)(C)O,5.138276144
CCNc1c(Cl)[nH]nc(c1=N)C(OC)C,4.841092553
CC(=N)Oc1c(oc(c(c1=N)Cl)C)C(=N)N,6.131099856
NCc1ncc2-c1c(coc2Cl)C(O)C,5.256735804
CCC(C(=O)OC)Oc1cc(Cl)c(=N)oc1O,5.257019347
Clc1nc2NC3COC(Oc2cc1Cl)C3,5.547792476
O=CC(=O)Cc1cn2cnnc2c(n1)Cl,6.329592324
Clc1n[nH]c2-c(c1N)c(O)c(c2N)C,3.759060893
CCCn1c(OC)cc(=N)c(c1Cl)CN,5.126777423
CCCC(=N)OC1C(=NC2=C1SC=C(N2)Cl)N,5.607347074
Cc1ncnc(c1Cl)C1=CC(CC1O)O,6.462317289
N=c1cc(Cl)n2c3c1ncn3c(n2)C,5.460807426
CCN(c1c(Cl)cc(=N)sc1C1CNCC1)C,5.14390972
Clc1cccc2c1S(=O)(=O)C(=O)CNC2,6.057094644
NC(C1(C)CC1)Cc1oc(Cl)nc(=O)c1Cl,6.038335105
Clc1ncc2c(c1)[nH]c(c2)C1NCC2C1C2,5.620929916
NCC(NCc1ccc(cc1Cl)C)C#N,5.402886328
CC(c1cc(=N)cc(o1)Cl)N(C(=N)CC)C,5.701094972
O=CC1(C)CN(C1)CC1=CN=C(S(=O)(=O)N1)Cl,6.10527787
CCC(c1cncs1)N=c1occc(c1C)Cl,5.670383098
N=c1nc(Cl)c2c(o1)C1CCC1NC2=N,5.923950624
CCNCc1coc(n1)c1nc(Cl)nsc1=N,5.471248712
CC(c1cc(Cl)nc(=N)o1)(C#C)C(CN)N,5.718252032
CCC(CNC1COC2=C(S=NC(=C12)Cl)O)N,5.560713809
Clc1nnc2c(n1)NC=C(N2)N1CCC1,4.206603251
Clc1[nH]c(=O)c2c(c1)c1conc1cc2,5.731803309
NCC(Nc1c(C)cc(nc1Cl)CC)(C)C,5.192185465
CC1(CCO1)C(=NO)c1cnc(cc1Cl)Cl,6.500211612
OCC(C(OCc1nccc(c1Cl)C)(C)C)N,5.466856248
Cc1cc(Cl)oc(=O)c1OC(C#C)(C=O)CO,5.991487686
CCC12NC1Cn1c2nc(Cl)c(c1=O)O,5.915768428
CCNC=Nc1nc(Cl)oc(=N)c1CO,5.451616231
CC1OC2C1Cc1c2c(Cl)n(c(=O)c1Cl)C,5.766318793
NC1C(C)n2c1c(N(O)O)c(=O)nc2Cl,6.896542116
N#CC(=O)n1cc2cc(Cl)[nH]c(=O)c2cc1=O,5.763131522
C#CCC1NC(=O)c2c1c(C)c(Cl)oc2=N,5.880579734
Cc1cc(Cl)c(nc1Cl)C1C=CCC2C1N2,3.245702049
Nc1cc(c(s1)Oc1ncc(c(c1C)Cl)C)O,4.518628484
O=C1CC2C1(C)c1cnc(c(c1N2)Cl)O,5.876363328
CC(=O)CCNc1nc(Cl)c2c(c1O)occ2,4.954844369
ON=C(c1c(Cl)ccnc1C)CC1(O)CC1C,5.294143315
Nc1nc(Cl)[nH]c(=O)c1S(=O)(=O)C1(C)CNC1,5.791210694
NC1=Nc2c3C1(C)OC1c3c(cc2Cl)NC1,4.545437699
CCN=CNCCC1=C(O)S=C(C(=C1)Cl)OC,5.533282541
CC(OCc1cnnc(c1C(=O)C)Cl)C,6.442174594
Clc1oc(=N)cnc1C1CCC2(O1)CCCC2,6.081165576
Clc1cnc(c(=O)o1)N1CCC2(C1)CNC=N2,5.345535854
O=CCNc1ccc([nH]1)c1[nH]c(Cl)cc(=O)c1,4.535972214
CC1NC2=NC3=NSC(=N)C(C3N(C2C1)C)Cl,5.322299223
O=c1cc2OCCOCC3n2c(c1Cl)C3,5.786610607
NC(=O)c1cc2cn(c(c2c(n1)Cl)C)C,5.144162786
O=Cc1ncc(c(n1)C1CC(C)NC(=O)O1)Cl,6.769904342
N#CCC(n1cc2c(n1)c(Cl)cc(n2)Cl)C,6.337991939
N=CNc1c(Cl)c(C)nc2c1coc2C,5.247194398
CCCCC(c1cc(=O)c(c(o1)Cl)C)O,6.644165632
N#CC(C(=O)C)(N=c1ccc(c(s1)N)Cl)C#N,5.532741578
N=CNC(c1sc(=O)nc(c1C)Cl)(CN)CC,5.719963357
CCCNc1c(=N)nc(n2c1[nH]cc2)Cl,4.162820381
ClC1=CS(=O)(=O)NC(=NCC2(C)CNC=N2)N1,5.716723296
N#CC1=SC2=C3C(=N)C=C(N=C3S=CC2=N1)Cl,5.605025669
CC(C(CO)(N)C)CN=c1oc(C)cnc1Cl,5.757754277
OCc1nc(Cl)c(c(c1OC(C(=O)C)C)N)N,5.191004762
C#CC1=NC(=C(N=S1)Cl)N=C1N=CC(=S1)C#C,5.763873305
CC1(N)CC1C(=O)n1cc(N)c(=N)nc1Cl,4.369554366
CCN=c1oc(nc(c1C)Cl)N1C=NCC1,5.526306626
O=CC(=O)CNc1sc(Cl)c2-n(c1)c(=O)cc2,4.754816905
OCc1c(nc(c(c1N)Cl)N)C1NC1C,5.427707479
C#CC1CC(C(C1N=c1cnsnc1Cl)C)C,6.254626278
CC(Cc1nc(N)c(c(c1C)Cl)O)C,5.254451679
Oc1cccc2nc(c(c(c1)N)C)SC=C2Cl,2.947702933
C#CC1(C)CNc2c(N1)nc(c(c2Cl)Cl)N,4.530278228
C#CC(c1c(Cl)nc2c(c1CN)scn2)(O)C,6.449782357
Clc1nc2CC3C(c2c(n1)O)C(S3(=O)=O)(C)C,5.47458619
N=C1CCc2c(Cl)ncc(c2N(C(=O)N1)C)O,6.284765625
N=c1cnc2n(cn1)c(=O)cc(c2Cl)C(O)C,5.862640075
CCCNc1onc(c2-c1ccc2C)Cl,5.331650693
N#CC1N(C)C2CC2c2c1[nH]c(=N)c(n2)Cl,5.401608209
CC1=CC(C(C1N)c1nnncc1Cl)N,5.579557703
CCOC(C1=C(N)SCC(=C1Cl)N(C)C)C=O,5.070319754
C#Cc1c(Cl)sc2c(c1=N)nc[nH]2,5.869616261
CC1C(=O)Nc2c(NC1=O)c(Cl)nnc2,5.658809817
ClC1C(=N)N=C(N2C1SC=NC=CN=C2C)O,5.27247651
CC1C=CCC=CC2=C(O1)C(=CS(=O)(=O)N2)Cl,5.50611223
CC#CCc1onc2c1S(=O)(=O)C(=NO2)Cl,7.260311186
Oc1ccc(c2c1C(C)C(C2(C)C)(C)N)Cl,5.791518999
CCCc1c([nH]c(c2-c1cc(n2)O)Cl)N(O)O,5.769746069
CC(=O)C(CCCC)Cc1cc(=O)occ1Cl,6.157731653
OCC(=NO)C#CC(c1ncc(nn1)Cl)(C)C,6.541758794
Clc1ccc2c(n1)cc(C)sc(=N)c(c[nH]2)N,4.565542298
O=C1C(CC1(C)C)n1c(=O)ncc(c1Cl)N,5.160654527
Cc1coc(n1)n1nc(Cl)c(=O)cc1Cl,6.194115744
OC(=O)C(c1nc2c([nH]1)cc(c(=O)s2)Cl)(N)C,5.868690801
C#CC(c1sc(=N)n2c1c(=N)scc2Cl)(N)C,5.472461252
O=CNc1[nH]c(=O)cc(c1C1NC1C)Cl,5.423503046
Clc1ccc(c(n1)CC1(C)C(C1(C)N)C)N,4.645461907
NC(=N)c1c(C)oc2c1c(C)c(cc2)Cl,5.70140355
Clc1[nH]cc(c(=N)n1)C1=CC2C(C1)CC2,5.327623678
OC1COC(COC1C)c1cc(C)cc(n1)Cl,6.285524551
N#Cc1nc2c([nH]1)c1c(o2)c(C)cnc1Cl,6.048777479
NC1C(C1c1c(Cl)cc(c(c1O)C)Cl)N,4.493144463
CCCCc1c(C)c(=NC(C)C)sc(c1Cl)O,5.21965238
CCOC(C(c1c(Cl)c(Cl)csc1=N)O)CO,5.931703424
CCN=c1[nH]c(Cl)cc(c1O)C(C)C,4.814813416
CC(CCCn1c(Cl)c(O)nc(c1=O)N)N,4.97806821
O=CS(=O)(=O)COc1cc(=O)[nH]c(c1Cl)C,5.786100121
O=c1ccsc(c1)n1c(C)nc(c(c1=N)Cl)C,5.833741296
ON=c1ccc2=c1sc1c(Cl)ncnc1n2C,4.849215973
N=CNC1=SC2=C(CO)C(=O)C(=C2S=C1Cl)C,5.643373062
OCC1OC2C1(C)Oc1c2sc(=N)c(c1)Cl,5.406329115
C#CC(=N)Oc1c(CC)cc2-c1scnc2Cl,5.567239103
Clc1ncc2c(c1)nncc2C1CCC1,6.207821854
O=CCC(=O)c1oc2c(c1)c(Cl)cnc2,6.656817029
N=c1onc(s1)C(c1c(N)c[nH]c(=N)c1Cl)C,4.698962241
CCC(c1nc(=N)c(c(s1)C#C)Cl)OCCO,6.281801487
COCc1c(O)cc2-c1c(CC)c(c(s2)Cl)O,4.897231032
CCNCc1ccc2c(c1Cl)OCCS2(=O)=O,5.456679457
Clc1cc(Cl)n(c(=O)c1)c1ccsc(=O)c1,6.281482841
O=COC1CCC2=C(O)C(=C(S=C2C1C)O)Cl,6.320280311
CCOc1c(Cl)sc(=NC)c2n1c(N)c(c2)C,4.612359784
Clc1c(C2OC(=O)C3C2C3)nccc1C#C,6.908425606
CCNC(=O)C(c1ncnnc1Cl)C#N,6.822220163
Cc1c(C(c2cnc(cn2)Cl)O)sncc1=N,5.834563624
O=Cc1ncc(c(c1O)C1CC(C1)(C)O)Cl,6.522887688
CCCOCC1OC(c2c1c(Cl)cc(=O)s2)C,6.049923351
CCC(c1ncncc1Cl)(NC(=N)N)CC,5.488188897
O=COc1ccc([nH]1)c1nncc(c1)Cl,5.498926516
CCNCCCc1cc(nc(c1Cl)O)N(O)O,5.269264477
C#Cc1nc2c(nc1Cl)onc2C1CN1,6.537597355
ClC1=C(C2(O)C(C2C)N)S(=O)(=O)C(=C(O1)C)Cl,5.280922112
O=C1C2C=CC(C2)Cc2c1nncc2Cl,6.302144185
CCC1CC1N1Cc2c(C1)cc(cc2Cl)O,4.786123893
CCc1cc2c(c(c1CN)Cl)C=CC12CC1,5.495638834
O=CC(Nc1cn2c(o1)c(Cl)c(=O)nn2)(C)C,5.485279454
Clc1cnc(nn1)C1N=C2C3C1OCC3CN2,5.901239173
O=CC12CN1CC1C2Oc2c1c(Cl)cnc2,6.262436222
C#CCOc1ccc(c(n1)CCC(O)(C)C)Cl,6.077915174
OCC(N=COC1=SC(=C(C(=N1)Cl)C)O)C#N,6.635417439
CC(c1c(N)cc2n(c1Cl)c(=O)c(nc2)O)C,4.516810218
N=COCc1[nH]c(=N)c(nc1CC(CC)N)Cl,5.357301791
OCC(c1c(C)c(C#C)cc(c1Cl)Cl)O,6.355272811
CC1N(CC2C1N2)Cc1noc(nc1=N)Cl,5.43462625
N#CCN=c1c(C)cn2-c1c(Cl)[nH]cc2,4.118300897
O=CNCCC(C(c1cnc(sc1=N)Cl)C)N,5.720585954
CCc1nc(Cl)c2c3c1cnc(c3SC=N2)N,5.157095004
O=CNC(c1cnc(=N)oc1Cl)C(C(C)C)N,6.271636668
O=C1NC=Nc2c(C=C1)[nH]cc(c2=O)Cl,5.01570076
CCCc1[nH]ncc1c1nc(C)nc(n1)Cl,6.387321854
NCC(c1c(Cl)c(C)c(c(c1O)Cl)Cl)(CO)O,5.596362103
Clc1cc2NC(=O)C(Nc2c(=O)s1)CCC=O,5.103142689
Clc1cc(C)c2c(n1)c(O)[nH]c(O)cncc2,4.668751873
NCC1Oc2c(C1(C)CC)n(C)c(cc2=N)Cl,4.873736981
Clc1cc2nc(n3c2c(c1C)nc3N)N,5.294119914
Cc1c(C(CN=CNCC)O)scc(c1=N)Cl,5.716004643
CCc1nnc2c(c1Cl)CC1CC2CO1,6.168861115
N=CNc1c(C)c(Cl)n(c(=O)c1Cl)C=O,6.03669725
CC1C=CC2CC2n2c(C1)c(Cl)c(=O)cc2,1.762651633
Clc1nc2C(CN=CNCc2c(=O)s1)OC=N,5.885946094
N=C1OCC(C=C1)n1ncc(=O)cc1Cl,6.400209445
CCCN=c1ncn(cc1Cl)CC(COC)C,5.426888688
O=C1C=C(C2C1C2O)c1ccc(nc1C)Cl,6.201135196
O=C1N2CCc3c2c(OC21CC2)c(nc3)Cl,5.82459636
CC12Cc3cccc(c3OCC2C1)Cl,5.736402852
O=Cc1cc(Cl)c(n2c1nc1c2n[nH]c1)C,5.4224301
CC(OCc1noc(=O)c(c1Cl)N)CNC=N,5.918439771
O=COCC(Nc1c(N)cccc1Cl)C,4.87256934
CC#Cc1c(CC)nc2-c1ccsc2Cl,5.473110788
N=C1NCC1c1ncn2c(c1Cl)ncc2,5.889572013
C#CC1=C(C)C(=C2SC(=N)C(=N)S=C2Cl)S=C1,5.955072574
O=Cc1cnc2c(c1Cl)C1(CCN1)CCC2,5.360988119
CC1C2C(C1c1c(C2N)[nH]cc(c1=N)Cl)O,5.165402917
NCC(c1oc2-c(c(c1Cl)N)sc(=O)n2)(O)C,5.551669012
CC1CC(=O)OCC(O1)c1ccc(cc1N)Cl,5.382543902
N=COc1cc(c(cc1Cl)O)C(C#N)(O)C,6.007822962
O=C=C1C=C(C)OC2=COC=NC(=N)SC12Cl,5.358511338
OCCc1oc(=O)c(nc1C(=O)CC)Cl,6.555430618
CCCCC1=NSN=C(C1Nc1cnco1)Cl,5.593057007
OCCc1c(Cl)[nH]c2c(c1=N)N(C)CC2,4.318555577
CC(C1C(CNc2c1csc(=O)c2Cl)C#N)O,5.825047253
Cc1nc(C(C(C=O)O)CC#N)c(nc1N)Cl,5.810191189
C#CCc1oc2c(c1)c(C#N)cc(n2)Cl,6.349983459
ON=C(c1cnc(nc1Cl)C1CO1)C(=NO)C,6.415161565
NCC(Nc1c(CO)nc(c(c1C)Cl)C)(C)C,5.272590254
ON=C(CC(C(c1nc(Cl)sc(=N)n1)C)O)C,6.325118498
CC(c1cc(=NCC)c(no1)Cl)CC(=O)C=O,6.091151888
CC(Oc1c(Cl)nn[nH]c1=Nc1nsnc1)C,5.801804908
O=CC(=O)c1c(Cl)cc(cc1C(C(C)C)C)N,5.478483407
CCC(c1nccc(c1)Cl)Cc1noc(c1)N,5.593941377
CC1Cc2c(CC1C(O)(C)C)cccc2Cl,6.286059527
Cc1ncoc(=NCc2[nH]c(=O)ccc2Cl)n1,5.642589646
C#CC(n1cc(Cl)n2-c(c1N)c(=N)sc2=O)C,4.473559058
CCC1(CN)C(C1c1cc(O)nc(c1)Cl)C,5.787902876
O=Cn1nc(c2c1c(C)c(Cl)nc2)C,6.331146912
CCC(C(=O)NC1=C(N)C(=C(S=N1)O)Cl)C#C,6.402399691
CCC(c1nc(Cl)ccc1C)(OC(=N)N)C=O,5.925324256
CC(C1=NC2=C(SC1Cl)CC(=N2)O)C#CC,6.081505991
O=C(c1nc(=N)n2-c1c(Cl)snn2)C1CC1,6.076199768
CC1(Cc2cc(Cl)ccn2)CNCC1(C)O,5.207707936
N#CCc1c(=N)n2-c(c1C)conc2Cl,5.484553998
CC1=C(C)S(=O)(=O)C(=C2N1CC1(C2(C1)O)O)Cl,5.710895702
NCCn1cc(Cl)c(=N)c(c1)c1ncc([nH]1)C,4.921297611
N=c1oc2c(C)c(Cl)c3c(c2nc1C)scc3,5.72858665
CCCOC(c1ccc(cc1C(O)(C)C)Cl)C,6.218083545
OC1C2N(C)c3c(C1C2=O)sc(=O)c(c3)Cl,4.893941718
CCC(C(c1cc(=N)[nH]c(c1O)Cl)C(O)C)O,4.976660564
OC1=CC(=c2c(=S1)c(C)c(cc2C(=O)N)Cl)O,6.627472799
CCc1sc2c3c1OC(=NCc3cc(n2)Cl)C,5.661043601
N=c1oc(Cl)c(cc1NCC1(C)COC=N1)C,4.856628902
CCC1OC(=N)C1c1coc(=N)c(c1)Cl,5.860580444
N#CC12OC2S(=O)(=O)Nc2c1c(=N)[nH]c(c2)Cl,5.830469125
CCC1CN2CC1Cc1c2[nH]c(=O)cc1Cl,5.491014801
CC1=Cc2ccc(c(c2C)Cl)C(=CC=CS1)N,4.596614995
NCC1=NSc2c3C(=C1)N=C(c3cc(c2)Cl)C,5.459906729
CCn1nnc2n(c1=N)c(=O)ncc2Cl,6.346906666
O=CC1NC=NC1CNC1=NC(=C(S=N1)O)Cl,5.855718583
NCC(c1cnc(c2c1sc(=N)o2)Cl)(C)C,6.03355896
Cc1cc(Cl)c(=N)[nH]c1C1(C)CC=CC1,5.014527677
CCCN(C(=O)c1c(Cl)nsc(=N)c1O)C=N,6.271025228
Clc1cc2nnc(n2c2c1OCS2(=O)=O)C,6.281180795
C#Cc1c(O)c(C)c(c(c1Cl)C)C(C#N)(N)C,5.819592184
Oc1ccc(c(c1CC#CC1CN1)Cl)C,5.889097447
CCNC(C(c1ncc(nn1)Cl)O)CC,5.333096979
CCCNCC1(C)Cc2c(C1)c(Cl)n[nH]c2=O,5.292417296
OC1Cc2c(CC(C1O)N)c(Cl)cc(c2C)O,5.620386776
CCCOc1sc(=O)c(nc1Cl)C(C(O)C)O,6.001190455
CC(c1cc(=O)sc(c1CO)Cl)OC=N,6.290731724
CCC(c1ncc(cc1Cl)N(C)C)CC(N)C,4.973794388
N=c1sc2-c(c1C)cc1n(n2)c(=O)[nH]cc1Cl,5.125728423
NC(=O)C1C(=O)C(C)Oc2c1c(=O)c(cs2)Cl,6.330716155
NCC(CC(c1cc(C)c(nc1CC)Cl)N)N,5.102081989
N#CCCCc1cc2c([nH]1)ccnc2Cl,5.728286508
CC(c1cc(=O)c(c(s1)C)Cl)C(COCC)N,5.876660204
CC1OCCc2c(O1)cc(N)c(c2C(N)C)Cl,5.147903809
Cc1cc(Cl)nc(n1)c1c(=N)nn[nH]c1N,5.419994408
CC1=NC2C(O1)(C2)c1cnc(c(n1)N)Cl,5.265502228
ON(c1nc(Cl)c(=O)c2-c1[nH]nc(c2Cl)C)O,6.106172581
NCC(c1n(C=O)nnc(=O)c1Cl)NC(=O)C,5.249196885
N#Cc1ccc(c2c1n[nH]c2C1CO1)Cl,5.976976119
O=c1sc2c(o1)c(c1nonc1)c(c(=O)o2)Cl,6.420499625
CC(C1=C(C=C(S(=O)(=O)N1C)Cl)C1CC1)C,5.396525391
ON=C1CC2=SC(=CC(=C2OC2C1C2C)Cl)O,5.889380173
CC1CC(C1N=c1oc(N)ccc1Cl)N,4.357283113
CCC(C(CO)C)CN=c1oc(=O)nc(s1)Cl,6.731957772
C#CC(Cn1cc(N)c(c(c1=N)CN)Cl)(C)C,4.430315518
N=CN(c1cc2c(o1)c(N)cc(n2)Cl)C(C)C,5.3882202
CN(c1nc(=O)c(c(s1)Cl)CC#C)C=NCC,6.480201709
Oc1ccsc(=Nc2c(C)nc(nc2C)Cl)c1,5.498675626
Oc1cc(Cl)c(c(c1Cl)N=C1CCN1)C,5.445944559
CC(c1c(Cl)cnn(c1=N)C)(C(C#C)C)O,5.677280099
CCCCc1nc2-c(sc1Cl)c(nc2)NC=N,5.075409919
CCC(=C)c1c(O)cnc(c1Cl)Cl,6.370755281
N#CC(CN=c1cc(O)[nH]c(c1N)Cl)(O)C,4.901424309
CC1(NCS(=O)(=O)C=C1)c1[nH]c(Cl)nc(=N)n1,6.348178527
CC(N=c1[nH]c2[nH]cnc2c(c1Cl)C(C)C)C,4.828745925
CC(C(c1sc(Cl)c2-c(c1O)nc(n2)N)N)O,5.538039638
CC(C#N)(C(c1nc(=O)c(c([nH]1)Cl)C)N)CN,5.987404071
OCC(c1nc[nH]c(=O)c1Cl)(CCC(=O)N)C,6.428543859
N#CC1(CNc2cc(Cl)cc(n2)N)NC1C,5.149094036
CC#Cc1cc2NCC(Cc2c(n1)Cl)C,5.518041164
CC(c1nc(Cl)n(c(=N)c1N(C)C)C)C,5.006328882
Cc1cc(C(CN=C(CC)N)O)c(cc1Cl)N,4.902202011
Clc1ccccc1c1ncc2c(n1)CCN2,5.173117348
CCC(C(=O)c1cc(N)c(c(=NC)[nH]1)Cl)(O)C,4.842819117
CC1CC(C1c1c(Cl)n[nH]c(=N)c1Cl)(C)C,5.844090607
NC1C2C(C(C1c1c2cc(oc1=O)Cl)C)O,5.824752826
C#CCOc1c(Cl)cc(nc1C(C(=O)C)O)C,6.102304752
O=CC1(C=O)CCOC2=C(SCC(=C2O1)Cl)N,5.595936245
C#CCc1nc2-c(n1)[nH]cc(c2NC(C)C)Cl,5.47543573
CCC1OCCC1C(C1=C(O)S=CC(=C1)Cl)N,6.12867151
OCCC(c1cc(CN)c(=O)[nH]c1Cl)C,5.612194512
Clc1nncc2c1c(NC(=N)C#N)no2,6.886819754
Clc1snnc(=N)c1CC1CC2C(=O)C1CN2,5.332588942
CCC1C(Cc2ncc(nn2)Cl)OC1(C)C,6.519159726
Clc1cnc2c(n1)C(=CC=CN2)C1CNC1,4.774853747
Clc1sccc(=NC2(C)COc3c2ocn3)n1,5.788425607
C#Cc1c(Cl)cnc(c1C)C1CN=CO1,6.542588197
O=C1OCCc2c(C(=N)O1)nc(c(c2Cl)N)C,5.693198496
O=COC(C1CCNc2c1c(Cl)sc(=O)c2)C,5.715208437
CCCCn1nc(Cl)c(cc1=N)C1CCO1,5.572016064
NCCc1n2-c(c(=N)c1C)c(sc(c2C)N)Cl,4.475340861
CCC(N=c1scnc(c1)Cl)CC(=O)CC#N,6.052818916
CCC(C(=NO)c1ncc(c(n1)Cl)O)C1CO1,6.327068195
CC1Cc2c(=N)oc(nc2C2(C1C2)N)Cl,5.087389738
C#CC(CC(C=O)(C)C)N=c1[nH]ncnc1Cl,6.150195456
NCc1c2-c(c(c1C(C)C)O)cc(oc2C)Cl,4.641736395
OC1COC2C(C1Cc1c2ccc(n1)Cl)(C)C,6.411909803
CC1NCCNC1Cc1c(Cl)nc(=N)sc1N,5.212103393
CCC(c1[nH]c(=O)nc(c1N)Cl)N=C(N)N,5.061592242
Clc1cc2C3C4C3C3(c2c(c1)NC3)C=CC4,5.083897426
CCNC1=C(N)C(=CSC1Cl)N(C(=N)C#N)C,5.278411317
Clc1ncc2cc1C=CC#CCOC=N2,5.84001053
NCC(C(CC)N)CNc1cc(=N)nc(s1)Cl,5.270416335
C#CCC(c1oc(=O)c(cc1CO)Cl)(O)C,6.108161734
CCC(c1sc(=O)c(c(c1)C(C#C)(C)C)Cl)C,6.047721133
Nc1[nH]c2ccn(c2c(=N)c1Cl)C(C)C,4.791600187
CCCc1c(Cl)c(C)nc2n1ncc2O,5.282520238
Clc1cnnn2c1c(CN=COC=O)sc2=O,5.860563845
CN1C2CC2(NC1=N)c1cc(Cl)ncn1,4.216813785
C#CC1CNC1(C=O)c1nnnnc1Cl,6.140848612
CCC1(CCc2c1c(Cl)cc(=N)[nH]2)C(N)C,5.014652033
CCc1cnc(nc1Cl)C1C2NC=NC1C2,5.642857951
CCCC(C(C(c1n[nH]nc(c1=N)Cl)N)C)N,4.949475832
C#Cc1c(Cl)nc(c2c1nc[nH]c2=O)Cl,6.569841503
N=C1S=C(Cl)c2c3C1=CC(=N)c3nc(c2O)Cl,5.935809896
Clc1ncc2c(c1)NCC=C1CC2C=C1,5.521306804
CC#Cc1c[nH]c(=NC2CC2)c(c1Cl)O,4.885213661
Clc1ccc(c(=N)o1)N1CC=CCN=C1,5.331155445
C#Cc1nc(Cl)n(c2-c1c(C)c(n2)N)C(=O)C,4.790448873
CC1COCOc2c(O1)cc(Cl)cc2N(C)C,4.921201282
N=C1NC=COc2oc(C(=O)N1)c(Cl)c(=O)n2,6.112746583
C#CC(c1nc(CC)[nH]c(=O)c1Cl)C#N,6.479091756
NCC(c1cc(O)c(c(=NCC)[nH]1)Cl)O,4.879699543
O=CC(c1nc(Cl)c(c2c1csc2)C)C(=O)C,5.646835441
Clc1nnc2c(c1)C1N3C1C2(C)C(=O)C3,6.373573022
CC(C(=N)OCc1cc(Cl)n[nH]c1=O)(C=O)O,6.563125457
O=C1NC(=N)C=CC2=NC=C(C(=C(O1)C)O2)Cl,5.713404593
O=CS(=O)(=O)C(c1nc(C)c(cc1Cl)C)(O)C,5.044802808
Clc1ccc(=N)n2-c3c(C4(c12)CO4)scc3,5.269983946
O=c1cc(C)[nH]c(n1)c1c(=O)occ(c1Cl)O,6.106125233
CCC1Nc2c3c1cc(Cl)cc3c(cc2)O,4.525707801
N=COc1cc2n(c1C)c(Cl)ncc2CN,5.213538795
CC(C1(O)Cn2c1c(Cl)nnc2=N)CN,5.802817172
Clc1noc(=Nc2c[nH]c(=O)[nH]2)c(n1)C,4.962071172
CCNc1sc2=NS(=O)(=O)OC(=c2c1OC)Cl,4.785269727
CCC(c1cc(=N)sc(c1Cl)C#N)(C(=O)N)C,6.082426552
O=c1cnc(n[nH]1)N=c1cn[nH]c(c1)Cl,5.380057869
Clc1noc(=N)c2c1C1CCC=C1CCN2,5.539519666
CC1CN1c1ncc2-c1csc(c2Cl)N,4.40331174
N#CCCCc1cnc(c(c1)Cl)N1CC1,5.658266134
COC(c1sc(=N)c(c(c1Cl)CC)N)CC#C,4.993958579
ON=c1c(O)n[nH]c(c1Cl)C(C)C,5.185329553
Clc1cc2cc3n(c2c(c1)Cl)c(=O)nno3,2.582794249
Clc1cccn(c1=N)C1C2C1CS(=O)(=O)C2,5.473576647
NCC(c1c(N)n2c(n1C)cc(=N)cc2Cl)N,4.292630459
Clc1nc(=NCC(=O)C#N)c2c([nH]1)oc(=N)[nH]2,5.406352789
ON=C1CN(C1)c1c(=O)cc([nH]c1Cl)C(=O)C,5.004733477
O=C1CCNC1(C)C1=C(Cl)S(=O)(=O)N=CO1,5.848880086
O=COC(CCCc1occc(=NO)c1Cl)C,5.377565032
CC(N=c1onc(c2c1NCC2(C)C)Cl)C#N,5.412720528
CC1C2(N)CCC1(C)c1c2cc([nH]c1=N)Cl,5.031947598
Clc1cncn(c1=N)CCCOc1cscn1,5.871956442
CC1(Cc2cnncc2Cl)CCN1C=N,5.766317433
